node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
69,4.0,0.5,-0.0010768392513787483,-0.0008570206710952889,0.0013762511413236184
70,5.0,0.5,-0.0011569201609440576,-0.0011029954160789032,0.0015984564888322412
71,6.0,0.5,-0.001222976213393541,-0.0013495429373126739,0.001821245990572642
72,7.0,0.5,-0.0012789667587422716,-0.0015966135804238606,0.002045710364436181
73,8.0,0.5,-0.0013273298471033138,-0.001844285460980989,0.002272266134192288
74,9.0,0.5,-0.0013696439172798047,-0.0020925288422453474,0.002500920113832152
75,10.0,0.5,-0.00140697572183545,-0.002341274097712888,0.0027315096709431
76,11.0,0.5,-0.0014401102862928964,-0.002590348558835031,0.002963751557223603
77,12.0,0.5,-0.0014695020035096372,-0.0028395278372691257,0.003197241698236953
78,15.0,0.5,-0.0015388943874786887,-0.0035881288359491063,0.003904211121236004
79,20.0,0.5,-0.0016032912437424992,-0.00483046412308631,0.0050895900087026035
80,25.0,0.5,-0.0016099952193374088,-0.0060476573489641455,0.006258294018082671
81,30.0,0.5,-0.0015599907326323452,-0.007215042109409053,0.007381761559847665
82,35.0,0.5,-0.0014525578872135972,-0.00830398790335377,0.008430073517754882
83,40.0,0.5,-0.0012867715442564007,-0.009283687905102757,0.009372440564039828
84,45.0,0.5,-0.0010624414354061616,-0.010125117038463078,0.010180706107448699
85,48.0,0.5,-0.0008926750231078478,-0.010548399473907868,0.010586104106706129
86,49.0,0.5,-0.0008297921750802557,-0.010673040493906032,0.01070524863972726
87,50.0,0.5,-0.0007642855133447196,-0.010788648624974322,0.010815686362828248
88,51.0,0.5,-0.0006964576194940101,-0.010895194431578773,0.010917431699701921
89,52.0,0.5,-0.0006262521675549624,-0.010992122460923305,0.011009947682586957
90,53.0,0.5,-0.0005537454057381785,-0.011078960725003133,0.01109279066423495
91,54.0,0.5,-0.0004790818235340173,-0.011155255653910569,0.011165538415040466
92,55.0,0.5,-0.00040246228752738224,-0.011220590164834067,0.011227805642246074
93,56.0,0.5,-0.0003241355716548985,-0.011274592536160056,0.011279250893798226
94,57.0,0.5,-0.00024439091872671296,-0.011316945209579522,0.011319583728997325
95,58.0,0.5,-0.00016355091059891988,-0.011347390802267647,0.0113485693776681
96,59.0,0.5,-8.196458139693826e-05,-0.01136573777321696,0.011366033315195517
97,60.0,0.5,-2.890482991846355e-16,-0.011371866962914215,0.011371866962914215
98,61.0,0.5,8.196458139635528e-05,-0.011365737773216955,0.011366033315195508
99,62.0,0.5,0.0001635509105983373,-0.011347390802267602,0.011348569377668047
100,63.0,0.5,0.000244390918726133,-0.011316945209579453,0.011319583728997242
101,64.0,0.5,0.00032413557165431484,-0.011274592536159912,0.011279250893798064
102,65.0,0.5,0.0004024622875267926,-0.011220590164833864,0.01122780564224585
103,66.0,0.5,0.00047908182353341205,-0.011155255653910316,0.011165538415040189
104,67.0,0.5,0.0005537454057375583,-0.011078960725002862,0.01109279066423465
105,68.0,0.5,0.0006262521675543278,-0.010992122460923057,0.011009947682586674
106,69.0,0.5,0.0006964576194933717,-0.010895194431578537,0.010917431699701644
